time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.68291591189,0.102150355184,14.6005502156,6.1957177678,0.11771068026,0.0,-1.11700696281,-0.184857905585,4.12032845501,-0.178197243155,0.0569405256914,0.0,428.62920292921484,427.9488064544822,428.91172176871214,427.7403620226217
1.9800000000000013,-0.752897735335,0.0888466190756,14.854767274,6.18507874532,0.121591058875,0.0,-1.21608878029,-0.259805065216,4.35246994722,-0.176609111773,0.0632975964549,0.0,495.73039872009286,496.199379815802,494.55620724397625,494.6462421773173
2.0400000000000014,-0.828513406301,0.0711485935574,15.1194973906,6.18090681388,0.127057373287,0.0,-1.30497101794,-0.330529380773,4.4712049833,-0.150018225783,0.0478967016327,0.0,464.15273385500586,462.9445908374231,463.43918425278827,465.49917538530264
2.1000000000000014,-0.909411351407,0.0492720806341,15.3899837679,6.17916527668,0.134228826147,0.0,-1.39227562441,-0.398776029197,4.54451910395,-0.180758897778,0.0694375100436,0.0,449.3424560553543,451.08754411114546,453.646902233805,451.1474160122002
2.1600000000000015,-0.995357420512,0.0235041305606,15.6624564066,6.17389419686,0.138391073275,0.0,-1.47296548996,-0.460618307844,4.53774426191,-0.156068427928,0.0692171881497,0.0,425.7676662930344,425.75269561866105,426.15491263591946,428.23059390855803
2.2200000000000015,-1.08640589785,-0.00622052300622,15.9358007066,6.16503535418,0.142695959607,0.0,-1.5623763166,-0.530994686621,4.57333909824,-0.149390747944,0.0635824193311,0.0,440.9936601408448,440.53135536253507,440.4796891748832,441.00909227116813
2.2800000000000016,-1.1825694292,-0.0400490988727,16.2089468364,6.15822275974,0.147254134354,0.0,-1.64347326234,-0.597190076184,4.5314788672,-0.134481333286,0.0719019179353,0.0,415.6176951841622,416.34993135190587,415.10859571659336,416.39402163142785
2.3400000000000016,-1.28414570339,-0.0783433332312,16.4826578185,6.15426022409,0.151755066127,0.0,-1.74281467974,-0.679630796163,4.59173365098,-0.113451490386,0.0658169261901,0.0,450.16455120443715,449.6754872769412,448.51872650995233,450.20900940028133
2.4000000000000017,-1.39181815239,-0.121698805545,16.7601959592,6.14777917937,0.157514791693,0.0,-1.84680700194,-0.766120527429,4.65894136169,-0.108282982439,0.0498271817487,0.0,453.16038132923,451.8756200493062,453.12318859902746,453.52775117791754
2.4600000000000017,-1.50575449036,-0.170259309755,17.0412064221,6.15112849491,0.160670592931,0.0,-1.95135706827,-0.852165653807,4.70773059956,-0.143878479241,0.0440029479667,0.0,448.45368834449255,447.9816611614336,449.6559690547955,446.7496413117027
2.520000000000002,-1.62586797318,-0.223824381249,17.3241069835,6.14249828483,0.165127413801,0.0,-2.05284083423,-0.934072389569,4.72189854443,-0.143759535249,0.0279893148405,0.0,438.4044969245541,437.07249156586295,438.1121026825211,438.1023522814381
2.580000000000002,-1.75215708256,-0.282444790545,17.6078686298,6.13948725062,0.167135607285,0.0,-2.15698226462,-1.0201589292,4.73654636912,-0.170944896644,0.0331845255384,0.0,438.00744569227635,438.43964444464876,440.5992595216767,438.3231595197444
2.640000000000002,-1.88451159874,-0.346082390997,17.891070923,6.13626809251,0.17393252547,0.0,-2.25541188467,-1.10137265533,4.7033604301,-0.143060828272,0.056028892726,0.0,423.3767597501598,425.33903654623145,421.71570964145803,424.0915152498072
2.700000000000002,-2.02340919456,-0.415100477256,18.1751929944,6.12769253419,0.177482944029,0.0,-2.3748154219,-1.19998270273,4.76671473798,-0.145815240623,0.0597360034147,0.0,455.63075903013834,455.92924606585746,455.5730038718249,455.3338709540785
2.760000000000002,-2.17029637879,-0.490848117968,18.4671483686,6.11898657252,0.181493449366,0.0,-2.52175098261,-1.32576804615,4.96375014816,-0.144447807134,0.0512829420875,0.0,497.6678123009356,497.0504764964204,497.47818399303605,497.5610261646243
2.820000000000002,-2.32606011397,-0.574287602374,18.7706131725,6.11355383436,0.1866114942,0.0,-2.67078972023,-1.4559521283,5.1503884017,-0.165385512812,0.0657787674284,0.0,497.08547950307707,498.1485401291937,497.39228102963017,495.8372992020235
2.880000000000002,-2.48917850893,-0.664130587576,19.0762701458,6.10442934948,0.193390628152,0.0,-2.76709255253,-1.53949401497,5.03824493837,-0.176449715037,0.0461033039019,0.0,404.5957770361596,402.8229378840579,405.03308911026653,404.0060573468767
2.940000000000002,-2.66015951631,-0.760936337573,19.3851055741,6.09403621465,0.196288231979,0.0,-2.93242694654,-1.68834338402,5.25459731264,-0.182621275673,0.0407546697184,0.0,509.0253877075618,508.6432768632071,508.52107439742565,508.05235309233746
3.000000000000002,-2.8398524213,-0.865688281629,19.7005000062,6.08524438984,0.198723300248,0.0,-3.05756709043,-1.80409126786,5.25803938754,-0.199987221012,0.0400182262593,0.0,447.4375706672981,447.3784374070408,447.4174399386977,445.9666645933613
3.0600000000000023,-3.02702702247,-0.977468900312,20.0156375534,6.07335650233,0.201171052518,0.0,-3.1818245228,-1.92289839137,5.24602013209,-0.197340878449,0.0414712287089,0.0,443.0466685148491,443.16699634219805,443.16406784227735,443.3426766909371
3.1200000000000023,-3.22192344625,-1.09678727332,20.3309848538,6.06441623947,0.20395459315,0.0,-3.31496622454,-2.05511534005,5.26486987082,-0.179848176739,0.0463432776925,0.0,454.9091418183359,455.3001619687016,453.0076816617174,454.37752298807027
3.1800000000000024,-3.42461266308,-1.22392470196,20.6461482072,6.0539177308,0.207984793927,0.0,-3.4417059843,-2.18362914222,5.24003616396,-0.175005478652,0.0574471884282,0.0,441.2628296946702,442.180318839523,441.38738675559495,441.75608525054776
